experimental_id,colony_id,position_virus,treatment,treatment_nr,video_position,feeding_session,camera,block,position_on_video,time_first_ant_left,time_first_ant_right,second,side_of_first_ant,feeding_side,event_id,feeding_annotation_end,feeding_start,feeding_end,f2_start,f2_end,f3_start,f3_end,f4_start,f4_end,feeding_duration
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r22,01:38:00.000,00:56:12.960,00:57:37.880,NA,NA,NA,NA,NA,NA,00:01:24.920
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r23,01:38:00.000,00:57:49.559,00:59:12.840,NA,NA,NA,NA,NA,NA,00:01:23.281
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r24,01:38:00.000,00:58:01.120,00:59:15.200,NA,NA,NA,NA,NA,NA,00:01:14.080
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r25,01:38:00.000,01:00:05.280,01:01:21.039,NA,NA,NA,NA,NA,NA,00:01:15.759
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r26,01:38:00.000,01:00:14.120,01:00:50.080,NA,NA,NA,NA,NA,NA,00:00:35.960
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r27,01:38:00.000,01:00:54.080,01:02:03.000,NA,NA,NA,NA,NA,NA,00:01:08.920
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r28,01:38:00.000,01:01:06.039,01:01:39.600,01:01:49.440,01:02:08.440,NA,NA,NA,NA,00:00:52.561
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r29,01:38:00.000,01:01:20.960,01:02:35.680,NA,NA,NA,NA,NA,NA,00:01:14.720
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r30,01:38:00.000,01:01:23.200,01:02:02.360,NA,NA,NA,NA,NA,NA,00:00:39.160
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r31,01:38:00.000,01:01:42.920,01:02:49.200,NA,NA,NA,NA,NA,NA,00:01:06.280
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r32,01:38:00.000,01:02:14.039,01:02:51.000,NA,NA,NA,NA,NA,NA,00:00:36.961
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r33,01:38:00.000,01:03:45.560,01:04:21.880,NA,NA,NA,NA,NA,NA,00:00:36.320
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r34,01:38:00.000,01:04:24.720,01:05:54.680,NA,NA,NA,NA,NA,NA,00:01:29.960
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r35,01:38:00.000,01:04:35.600,01:05:52.200,NA,NA,NA,NA,NA,NA,00:01:16.600
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r36,01:38:00.000,01:05:35.000,01:06:31.120,NA,NA,NA,NA,NA,NA,00:00:56.120
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r37,01:38:00.000,01:05:35.000,01:07:28.200,NA,NA,NA,NA,NA,NA,00:01:53.200
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r38,01:38:00.000,01:06:00.160,01:07:34.360,NA,NA,NA,NA,NA,NA,00:01:34.200
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r39,01:38:00.000,01:07:04.600,01:07:55.519,NA,NA,NA,NA,NA,NA,00:00:50.919
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r40,01:38:00.000,01:08:55.800,01:09:52.079,NA,NA,NA,NA,NA,NA,00:00:56.279
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r41,01:38:00.000,01:09:13.279,01:09:56.440,NA,NA,NA,NA,NA,NA,00:00:43.161
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r42,01:38:00.000,01:06:36.040,01:09:33.920,NA,NA,NA,NA,NA,NA,00:02:57.880
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r43,01:38:00.000,01:10:55.560,01:11:14.640,NA,NA,NA,NA,NA,NA,00:00:19.080
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r44,01:38:00.000,01:10:59.039,01:11:29.720,NA,NA,NA,NA,NA,NA,00:00:30.681
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r45,01:38:00.000,01:11:13.520,01:12:10.000,NA,NA,NA,NA,NA,NA,00:00:56.480
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r46,01:38:00.000,01:11:33.039,01:12:39.440,NA,NA,NA,NA,NA,NA,00:01:06.401
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r47,01:38:00.000,01:12:21.960,01:13:15.960,NA,NA,NA,NA,NA,NA,00:00:54.000
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r48,01:38:00.000,01:13:56.560,01:15:12.079,NA,NA,NA,NA,NA,NA,00:01:15.519
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r49,01:38:00.000,01:14:40.520,01:15:20.560,01:15:33.280,01:15:56.880,NA,NA,NA,NA,00:01:03.640
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r50,01:38:00.000,01:15:36.560,01:16:18.440,NA,NA,NA,NA,NA,NA,00:00:41.880
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r51,01:38:00.000,01:15:48.760,01:15:58.800,NA,NA,NA,NA,NA,NA,00:00:10.040
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r52,01:38:00.000,01:17:30.079,01:18:31.440,NA,NA,NA,NA,NA,NA,00:01:01.361
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r53,01:38:00.000,01:17:50.680,01:18:43.640,01:19:06.800,01:20:12.159,NA,NA,NA,NA,00:01:58.319
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r54,01:38:00.000,01:18:25.640,01:19:40.440,NA,NA,NA,NA,NA,NA,00:01:14.800
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r55,01:38:00.000,01:18:39.039,01:19:36.079,NA,NA,NA,NA,NA,NA,00:00:57.040
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r56,01:38:00.000,01:20:00.880,01:20:43.239,NA,NA,NA,NA,NA,NA,00:00:42.359
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r57,01:38:00.000,01:20:16.800,01:21:45.680,NA,NA,NA,NA,NA,NA,00:01:28.880
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r58,01:38:00.000,01:21:29.720,01:22:53.320,NA,NA,NA,NA,NA,NA,00:01:23.600
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r59,01:38:00.000,01:23:17.199,01:23:59.840,NA,NA,NA,NA,NA,NA,00:00:42.641
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r60,01:38:00.000,01:23:20.840,01:24:25.520,NA,NA,NA,NA,NA,NA,00:01:04.680
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r61,01:38:00.000,01:29:50.960,01:30:39.560,NA,NA,NA,NA,NA,NA,00:00:48.600
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r62,01:38:00.000,01:30:42.920,01:31:35.800,NA,NA,NA,NA,NA,NA,00:00:52.880
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r63,01:38:00.000,01:33:23.480,01:35:03.640,NA,NA,NA,NA,NA,NA,00:01:40.160
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r64,01:38:00.000,01:34:45.560,01:35:58.240,NA,NA,NA,NA,NA,NA,00:01:12.680
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r65,01:38:00.000,01:37:19.720,01:38:29.520,NA,NA,NA,NA,NA,NA,00:01:09.800
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r66,01:38:00.000,01:37:50.240,01:39:21.360,NA,NA,NA,NA,NA,NA,00:01:31.120
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l1,01:38:00.000,00:37:43.200,00:38:32.760,NA,NA,NA,NA,NA,NA,00:00:49.560
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l2,01:38:00.000,00:39:29.680,00:40:36.720,NA,NA,NA,NA,NA,NA,00:01:07.040
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l3,01:38:00.000,00:40:46.280,00:41:49.760,NA,NA,NA,NA,NA,NA,00:01:03.480
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l4,01:38:00.000,00:42:01.599,00:43:44.599,NA,NA,NA,NA,NA,NA,00:01:43.000
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l5,01:38:00.000,00:42:50.599,00:45:02.599,NA,NA,NA,NA,NA,NA,00:02:12.000
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l6,01:38:00.000,00:43:22.400,00:43:46.320,NA,NA,NA,NA,NA,NA,00:00:23.920
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l7,01:38:00.000,00:43:20.120,00:43:34.440,NA,NA,NA,NA,NA,NA,00:00:14.320
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l8,01:38:00.000,00:45:19.280,00:46:37.120,NA,NA,NA,NA,NA,NA,00:01:17.840
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l9,01:38:00.000,00:46:09.800,00:46:43.280,NA,NA,NA,NA,NA,NA,00:00:33.480
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l10,01:38:00.000,00:48:32.079,00:49:54.920,NA,NA,NA,NA,NA,NA,00:01:22.841
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l11,01:38:00.000,00:50:19.440,00:51:12.559,NA,NA,NA,NA,NA,NA,00:00:53.119
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l12,01:38:00.000,00:53:43.360,00:53:53.000,NA,NA,NA,NA,NA,NA,00:00:09.640
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l13,01:38:00.000,00:53:43.160,00:55:16.480,NA,NA,NA,NA,NA,NA,00:01:33.320
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l14,01:38:00.000,00:54:36.559,00:55:19.880,NA,NA,NA,NA,NA,NA,00:00:43.321
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l15,01:38:00.000,00:57:00.039,00:58:17.440,NA,NA,NA,NA,NA,NA,00:01:17.401
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l16,01:38:00.000,01:01:09.720,01:02:09.600,NA,NA,NA,NA,NA,NA,00:00:59.880
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l17,01:38:00.000,01:02:00.400,01:02:38.440,01:03:24.920,01:03:48.920,NA,NA,NA,NA,00:01:02.040
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l18,01:38:00.000,01:03:57.000,01:04:10.519,01:05:29.280,01:06:08.280,NA,NA,NA,NA,00:00:52.519
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l19,01:38:00.000,01:07:44.400,01:08:08.000,01:08:35.079,01:09:16.039,NA,NA,NA,NA,00:01:04.560
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l20,01:38:00.000,01:08:27.600,01:09:32.640,NA,NA,NA,NA,NA,NA,00:01:05.040
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l21,01:38:00.000,01:08:44.840,01:09:52.520,NA,NA,NA,NA,NA,NA,00:01:07.680
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l22,01:38:00.000,01:12:03.640,01:12:07.560,01:13:00.320,01:14:13.760,NA,NA,NA,NA,00:01:17.360
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l23,01:38:00.000,01:17:47.520,01:19:16.159,01:19:36.280,01:19:41.280,NA,NA,NA,NA,00:01:33.639
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l24,01:38:00.000,01:19:41.159,01:21:01.239,NA,NA,NA,NA,NA,NA,00:01:20.080
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l25,01:38:00.000,01:23:00.119,01:24:13.240,NA,NA,NA,NA,NA,NA,00:01:13.121
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l26,01:38:00.000,01:24:09.159,01:24:49.199,NA,NA,NA,NA,NA,NA,00:00:40.040
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l27,01:38:00.000,01:27:19.079,01:27:38.640,01:28:06.240,01:28:13.119,01:28:24.000,01:29:00.880,01:29:34.680,01:30:20.000,00:01:48.640
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l28,01:38:00.000,01:29:55.079,01:32:04.360,01:32:42.520,01:33:12.800,NA,NA,NA,NA,00:02:39.561
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l29,01:38:00.000,01:33:01.560,01:33:50.199,NA,NA,NA,NA,NA,NA,00:00:48.639
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,l,l30,01:38:00.000,01:35:09.000,01:35:59.280,NA,NA,NA,NA,NA,NA,00:00:50.280
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r1,01:18:00.000,00:11:22.720,00:12:59.680,NA,NA,NA,NA,NA,NA,00:01:36.960
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r2,01:18:00.000,00:29:02.800,00:30:10.200,NA,NA,NA,NA,NA,NA,00:01:07.400
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r3,01:18:00.000,00:29:44.080,00:30:47.600,NA,NA,NA,NA,NA,NA,00:01:03.520
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r4,01:18:00.000,00:37:23.640,00:38:08.280,NA,NA,NA,NA,NA,NA,00:00:44.640
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r5,01:18:00.000,00:43:13.960,00:44:09.079,NA,NA,NA,NA,NA,NA,00:00:55.119
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r6,01:18:00.000,00:49:31.600,00:50:31.840,NA,NA,NA,NA,NA,NA,00:01:00.240
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r7,01:18:00.000,00:51:22.400,00:52:32.559,NA,NA,NA,NA,NA,NA,00:01:10.159
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r8,01:18:00.000,00:53:40.680,00:54:29.800,NA,NA,NA,NA,NA,NA,00:00:49.120
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r9,01:18:00.000,00:59:26.840,00:59:41.200,00:59:46.680,01:00:06.240,NA,NA,NA,NA,00:00:33.920
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r10,01:18:00.000,01:00:01.000,01:00:08.400,01:00:32.360,01:01:27.640,NA,NA,NA,NA,00:01:02.680
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,r,r11,01:18:00.000,01:10:40.880,01:10:51.000,NA,NA,NA,NA,NA,NA,00:00:10.120
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,l,l1,01:18:00.000,00:17:28.360,00:18:47.600,NA,NA,NA,NA,NA,NA,00:01:19.240
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,l,l2,01:18:00.000,00:34:34.440,00:35:55.480,00:38:17.200,00:38:36.920,NA,NA,NA,NA,00:01:40.760
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,l,l3,01:18:00.000,00:35:50.559,00:38:41.840,NA,NA,NA,NA,NA,NA,00:02:51.281
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,l,l4,01:18:00.000,00:48:41.519,00:49:28.519,00:50:51.120,00:52:14.000,NA,NA,NA,NA,00:02:09.880
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,l,l5,01:18:00.000,00:59:15.200,01:00:02.960,NA,NA,NA,NA,NA,NA,00:00:47.760
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,l,l6,01:18:00.000,01:01:14.880,01:02:27.120,NA,NA,NA,NA,NA,NA,00:01:12.240
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,l,l7,01:18:00.000,01:03:28.240,01:03:52.560,NA,NA,NA,NA,NA,NA,00:00:24.320
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,l,l8,01:18:00.000,01:09:10.520,01:10:10.119,NA,NA,NA,NA,NA,NA,00:00:59.599
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,l,l9,01:18:00.000,01:10:24.239,01:11:19.000,01:11:26.119,01:11:45.600,NA,NA,NA,NA,00:01:14.242
FC16,A25,left,ll,4,4,1,4,4,NA,00:17:21,00:11:02,l,r,l,l10,01:18:00.000,01:14:18.760,01:23:24.680,NA,NA,NA,NA,NA,NA,00:09:05.920
FC01,A29,right,rr,1,1,2,1,5,NA,00:06:27,00:00:07,l,r,r,r1,NA,00:05:48.360,00:06:33.720,NA,NA,NA,NA,NA,NA,00:00:45.360
FC01,A29,right,rr,1,1,2,1,5,NA,00:06:27,00:00:07,l,r,r,r2,NA,00:07:43.360,00:08:16.000,NA,NA,NA,NA,NA,NA,00:00:32.640
FC01,A29,right,rr,1,1,2,1,5,NA,00:06:27,00:00:07,l,r,r,r3,NA,00:09:38.040,00:09:50.000,00:10:37.879,00:10:50.879,NA,NA,NA,NA,00:00:24.960
FC01,A29,right,rr,1,1,2,1,5,NA,00:06:27,00:00:07,l,r,r,r4,NA,00:12:16.920,00:13:41.480,NA,NA,NA,NA,NA,NA,00:01:24.560
FC01,A29,right,rr,1,1,2,1,5,NA,00:06:27,00:00:07,l,r,r,r5,NA,00:14:09.639,00:14:41.080,NA,NA,NA,NA,NA,NA,00:00:31.441
FC01,A29,right,rr,1,1,2,1,5,NA,00:06:27,00:00:07,l,r,l,l1,NA,00:07:05.120,00:08:01.000,NA,NA,NA,NA,NA,NA,00:00:55.880
FC01,A29,right,rr,1,1,2,1,5,NA,00:06:27,00:00:07,l,r,l,l2,NA,00:10:23.160,00:11:06.519,NA,NA,NA,NA,NA,NA,00:00:43.359
FC01,A29,right,rr,1,1,2,1,5,NA,00:06:27,00:00:07,l,r,l,l3,NA,00:11:20.800,00:11:35.920,00:11:46.759,00:12:40.519,NA,NA,NA,NA,00:01:08.880
FC01,A29,right,rr,1,1,2,1,5,NA,00:06:27,00:00:07,l,r,l,l4,NA,00:12:05.840,00:13:05.800,NA,NA,NA,NA,NA,NA,00:00:59.960
FC01,A29,right,rr,1,1,2,1,5,NA,00:06:27,00:00:07,l,r,l,l5,NA,00:12:35.440,00:13:34.520,NA,NA,NA,NA,NA,NA,00:00:59.080
FC02,A81,left,rl,2,2,2,2,5,NA,00:00:32,00:11:08,r,l,r,r1,NA,00:13:53.680,00:14:14.600,00:14:27.400,00:14:51.360,00:17:03.600,00:17:31.960,00:18:20.920,00:18:48.799,00:01:41.119
FC02,A81,left,rl,2,2,2,2,5,NA,00:00:32,00:11:08,r,l,r,r2,NA,00:17:09.960,00:18:12.200,00:19:59.440,00:21:23.000,NA,NA,NA,NA,00:02:25.800
FC02,A81,left,rl,2,2,2,2,5,NA,00:00:32,00:11:08,r,l,r,r3,NA,00:21:30.960,00:23:08.799,NA,NA,NA,NA,NA,NA,00:01:37.839
FC02,A81,left,rl,2,2,2,2,5,NA,00:00:32,00:11:08,r,l,r,r4,NA,00:27:44.000,00:28:26.120,NA,NA,NA,NA,NA,NA,00:00:42.120
FC02,A81,left,rl,2,2,2,2,5,NA,00:00:32,00:11:08,r,l,r,r5,NA,00:29:07.360,00:31:03.720,NA,NA,NA,NA,NA,NA,00:01:56.360
FC02,A81,left,rl,2,2,2,2,5,NA,00:00:32,00:11:08,r,l,l,l1,NA,00:03:38.320,00:05:21.240,NA,NA,NA,NA,NA,NA,00:01:42.920
FC02,A81,left,rl,2,2,2,2,5,NA,00:00:32,00:11:08,r,l,l,l2,NA,00:04:02.960,00:05:25.439,NA,NA,NA,NA,NA,NA,00:01:22.479
FC02,A81,left,rl,2,2,2,2,5,NA,00:00:32,00:11:08,r,l,l,l3,NA,00:06:42.720,00:07:10.960,00:10:27.960,00:10:50.519,NA,NA,NA,NA,00:00:50.799
FC02,A81,left,rl,2,2,2,2,5,NA,00:00:32,00:11:08,r,l,l,l4,NA,00:14:02.320,00:15:06.920,NA,NA,NA,NA,NA,NA,00:01:04.600
FC02,A81,left,rl,2,2,2,2,5,NA,00:00:32,00:11:08,r,l,l,l5,NA,00:15:58.640,00:16:50.280,NA,NA,NA,NA,NA,NA,00:00:51.640
FC03,A19,right,lr,3,3,2,3,5,NA,00:10:29,00:10:09,l,r,r,r1,NA,00:10:20.560,00:11:19.160,NA,NA,NA,NA,NA,NA,00:00:58.600
FC03,A19,right,lr,3,3,2,3,5,NA,00:10:29,00:10:09,l,r,r,r2,NA,00:14:20.720,00:15:17.280,NA,NA,NA,NA,NA,NA,00:00:56.560
FC03,A19,right,lr,3,3,2,3,5,NA,00:10:29,00:10:09,l,r,r,r3,NA,00:15:41.560,00:17:18.039,NA,NA,NA,NA,NA,NA,00:01:36.479
FC03,A19,right,lr,3,3,2,3,5,NA,00:10:29,00:10:09,l,r,r,r4,NA,00:17:20.319,00:18:39.880,NA,NA,NA,NA,NA,NA,00:01:19.561
FC03,A19,right,lr,3,3,2,3,5,NA,00:10:29,00:10:09,l,r,r,r5,NA,00:18:09.840,00:18:39.519,00:19:07.600,00:19:58.160,NA,NA,NA,NA,00:01:20.239
FC03,A19,right,lr,3,3,2,3,5,NA,00:10:29,00:10:09,l,r,l,l1,NA,00:10:41.800,00:12:33.840,NA,NA,NA,NA,NA,NA,00:01:52.040
FC03,A19,right,lr,3,3,2,3,5,NA,00:10:29,00:10:09,l,r,l,l2,NA,00:11:20.280,00:12:17.800,NA,NA,NA,NA,NA,NA,00:00:57.520
FC03,A19,right,lr,3,3,2,3,5,NA,00:10:29,00:10:09,l,r,l,l3,NA,00:13:02.240,00:14:44.360,NA,NA,NA,NA,NA,NA,00:01:42.120
FC03,A19,right,lr,3,3,2,3,5,NA,00:10:29,00:10:09,l,r,l,l4,NA,00:13:47.680,00:15:03.280,NA,NA,NA,NA,NA,NA,00:01:15.600
FC03,A19,right,lr,3,3,2,3,5,NA,00:10:29,00:10:09,l,r,l,l5,NA,00:16:16.040,00:17:22.400,NA,NA,NA,NA,NA,NA,00:01:06.360
FC04,B01,left,ll,4,4,2,4,5,NA,00:08:49,00:11:46,r,l,r,r1,NA,00:33:32.160,00:34:26.760,NA,NA,NA,NA,NA,NA,00:00:54.600
FC04,B01,left,ll,4,4,2,4,5,NA,00:08:49,00:11:46,r,l,r,r2,NA,00:34:43.639,00:35:58.840,NA,NA,NA,NA,NA,NA,00:01:15.201
FC04,B01,left,ll,4,4,2,4,5,NA,00:08:49,00:11:46,r,l,r,r3,NA,00:42:08.280,00:43:49.599,NA,NA,NA,NA,NA,NA,00:01:41.319
FC04,B01,left,ll,4,4,2,4,5,NA,00:08:49,00:11:46,r,l,r,r4,NA,00:42:12.640,00:43:20.000,NA,NA,NA,NA,NA,NA,00:01:07.360
FC04,B01,left,ll,4,4,2,4,5,NA,00:08:49,00:11:46,r,l,r,r5,NA,00:50:56.880,00:52:33.559,NA,NA,NA,NA,NA,NA,00:01:36.679
FC04,B01,left,ll,4,4,2,4,5,NA,00:08:49,00:11:46,r,l,l,l1,NA,00:19:18.920,00:19:42.080,00:21:51.120,00:22:51.360,NA,NA,NA,NA,00:01:23.400
FC04,B01,left,ll,4,4,2,4,5,NA,00:08:49,00:11:46,r,l,l,l2,NA,00:20:34.880,00:21:09.120,00:21:44.840,00:22:34.560,NA,NA,NA,NA,00:01:23.960
FC04,B01,left,ll,4,4,2,4,5,NA,00:08:49,00:11:46,r,l,l,l3,NA,00:32:13.560,00:33:42.280,NA,NA,NA,NA,NA,NA,00:01:28.720
FC04,B01,left,ll,4,4,2,4,5,NA,00:08:49,00:11:46,r,l,l,l4,NA,00:35:58.640,00:36:26.800,00:36:44.720,00:38:20.480,NA,NA,NA,NA,00:02:03.920
FC04,B01,left,ll,4,4,2,4,5,NA,00:08:49,00:11:46,r,l,l,l5,NA,00:38:18.559,00:40:16.720,NA,NA,NA,NA,NA,NA,00:01:58.161
FC05,B04,right,rr,1,2,2,2,6,NA,00:09:19,00:10:38,r,l,r,r1,NA,00:11:06.600,00:11:30.000,NA,NA,NA,NA,NA,NA,00:00:23.400
FC05,B04,right,rr,1,2,2,2,6,NA,00:09:19,00:10:38,r,l,r,r2,NA,00:16:08.560,00:17:04.319,NA,NA,NA,NA,NA,NA,00:00:55.759
FC05,B04,right,rr,1,2,2,2,6,NA,00:09:19,00:10:38,r,l,r,r3,NA,00:18:32.559,00:19:36.320,NA,NA,NA,NA,NA,NA,00:01:03.761
FC05,B04,right,rr,1,2,2,2,6,NA,00:09:19,00:10:38,r,l,r,r4,NA,00:21:08.200,00:21:36.039,NA,NA,NA,NA,NA,NA,00:00:27.839
FC05,B04,right,rr,1,2,2,2,6,NA,00:09:19,00:10:38,r,l,r,r5,NA,00:21:14.039,00:22:15.519,NA,NA,NA,NA,NA,NA,00:01:01.480
FC05,B04,right,rr,1,2,2,2,6,NA,00:09:19,00:10:38,r,l,l,l1,NA,00:10:35.280,00:10:45.920,00:09:42.399,00:10:14.360,NA,NA,NA,NA,00:00:42.601
FC05,B04,right,rr,1,2,2,2,6,NA,00:09:19,00:10:38,r,l,l,l2,NA,00:26:19.279,00:27:23.160,NA,NA,NA,NA,NA,NA,00:01:03.881
